"tcin","type","id","gtin","sort_by","search_term","category_id","url","customer_zipcode","page","max_page","delivery_type","include_out_of_stock","facets","reviewer_type","review_stars","review_media_type","store_stock_zipcode","only_in_stock"
 "13556561","product",,,,,,,,,,,,,,,,,
 "78645937","product",,,,,,,,,,,,,,,,,
 "88250786","product",,,,,,,,,,,,,,,,,
 "89396457","product",,,,,,,,,,,,,,,,,
 "89846540","product",,,,,,,,,,,,,,,,,
 "89846544","product",,,,,,,,,,,,,,,,,
 "79857567","product",,,,,,,,,,,,,,,,,
 "54567259","product",,,,,,,,,,,,,,,,,
 "87990776","product",,,,,,,,,,,,,,,,,
 "47084754","product",,,,,,,,,,,,,,,,,
 "17294023","product",,,,,,,,,,,,,,,,,
 "86013586","product",,,,,,,,,,,,,,,,,
 "47566502","product",,,,,,,,,,,,,,,,,
 "26390108","product",,,,,,,,,,,,,,,,,
 "83695797","product",,,,,,,,,,,,,,,,,
 "87852181","product",,,,,,,,,,,,,,,,,
 "14911262","product",,,,,,,,,,,,,,,,,
 "88650422","product",,,,,,,,,,,,,,,,,
 "53321670","product",,,,,,,,,,,,,,,,,
 "13819568","product",,,,,,,,,,,,,,,,,
 "81817447","product",,,,,,,,,,,,,,,,,
 "15382381","product",,,,,,,,,,,,,,,,,
 "47914605","product",,,,,,,,,,,,,,,,,
 "81996003","product",,,,,,,,,,,,,,,,,
 "47086199","product",,,,,,,,,,,,,,,,,
 "47566630","product",,,,,,,,,,,,,,,,,
 "88650420","product",,,,,,,,,,,,,,,,,
 "86908554","product",,,,,,,,,,,,,,,,,
 "81642538","product",,,,,,,,,,,,,,,,,
 "85239240","product",,,,,,,,,,,,,,,,,
 "90306464","product",,,,,,,,,,,,,,,,,
 "47566879","product",,,,,,,,,,,,,,,,,
 "88341068","product",,,,,,,,,,,,,,,,,
 "54552696","product",,,,,,,,,,,,,,,,,
 "86943961","product",,,,,,,,,,,,,,,,,
 "89846527","product",,,,,,,,,,,,,,,,,
 "54567196","product",,,,,,,,,,,,,,,,,
 "90306501","product",,,,,,,,,,,,,,,,,
 "85321674","product",,,,,,,,,,,,,,,,,
 "86671109","product",,,,,,,,,,,,,,,,,
 "90306489","product",,,,,,,,,,,,,,,,,
 "90306446","product",,,,,,,,,,,,,,,,,
 "90306481","product",,,,,,,,,,,,,,,,,
 "14930841","product",,,,,,,,,,,,,,,,,
 "15115971","product",,,,,,,,,,,,,,,,,
 "87814430","product",,,,,,,,,,,,,,,,,
 "47086071","product",,,,,,,,,,,,,,,,,
 "87713878","product",,,,,,,,,,,,,,,,,
 "47559587","product",,,,,,,,,,,,,,,,,
 "77588762","product",,,,,,,,,,,,,,,,,
 "86672242","product",,,,,,,,,,,,,,,,,
 "89160770","product",,,,,,,,,,,,,,,,,
 "85363287","product",,,,,,,,,,,,,,,,,
 "26390109","product",,,,,,,,,,,,,,,,,
 "83695821","product",,,,,,,,,,,,,,,,,
 "53538354","product",,,,,,,,,,,,,,,,,
 "78645938","product",,,,,,,,,,,,,,,,,
 "82325169","product",,,,,,,,,,,,,,,,,
 "90306449","product",,,,,,,,,,,,,,,,,
 "14930888","product",,,,,,,,,,,,,,,,,
 "14898472","product",,,,,,,,,,,,,,,,,
 "53440386","product",,,,,,,,,,,,,,,,,
 "87166782","product",,,,,,,,,,,,,,,,,
 "13066837","product",,,,,,,,,,,,,,,,,
 "47766914","product",,,,,,,,,,,,,,,,,
 "90306482","product",,,,,,,,,,,,,,,,,
 "90306500","product",,,,,,,,,,,,,,,,,
 "90306485","product",,,,,,,,,,,,,,,,,
 "53440379","product",,,,,,,,,,,,,,,,,
 "87836109","product",,,,,,,,,,,,,,,,,
 "90306505","product",,,,,,,,,,,,,,,,,
 "82427286","product",,,,,,,,,,,,,,,,,
 "87813941","product",,,,,,,,,,,,,,,,,
 "53699500","product",,,,,,,,,,,,,,,,,
 "53349483","product",,,,,,,,,,,,,,,,,
 "89846533","product",,,,,,,,,,,,,,,,,
 "88506177","product",,,,,,,,,,,,,,,,,
 "86672253","product",,,,,,,,,,,,,,,,,
 "85044641","product",,,,,,,,,,,,,,,,,
 "90006734","product",,,,,,,,,,,,,,,,,
 "47074869","product",,,,,,,,,,,,,,,,,
 "47086362","product",,,,,,,,,,,,,,,,,
 "89396064","product",,,,,,,,,,,,,,,,,
 "47075092","product",,,,,,,,,,,,,,,,,
 "47085485","product",,,,,,,,,,,,,,,,,
 "90306542","product",,,,,,,,,,,,,,,,,
 "78118601","product",,,,,,,,,,,,,,,,,
 "90306460","product",,,,,,,,,,,,,,,,,
 "53290494","product",,,,,,,,,,,,,,,,,
 "87714303","product",,,,,,,,,,,,,,,,,
 "86670894","product",,,,,,,,,,,,,,,,,
 "79699712","product",,,,,,,,,,,,,,,,,
 "14919620","product",,,,,,,,,,,,,,,,,
 "90306447","product",,,,,,,,,,,,,,,,,
 "89595571","product",,,,,,,,,,,,,,,,,
 "90306518","product",,,,,,,,,,,,,,,,,
 "90306487","product",,,,,,,,,,,,,,,,,
 "90306493","product",,,,,,,,,,,,,,,,,
 "90306474","product",,,,,,,,,,,,,,,,,
 "47086112","product",,,,,,,,,,,,,,,,,
 "90306434","product",,,,,,,,,,,,,,,,,
 "78645939","product",,,,,,,,,,,,,,,,,
 "86672268","product",,,,,,,,,,,,,,,,,
 "86920085","product",,,,,,,,,,,,,,,,,
 "89595934","product",,,,,,,,,,,,,,,,,
 "87754418","product",,,,,,,,,,,,,,,,,
 "47086630","product",,,,,,,,,,,,,,,,,
 "53440410","product",,,,,,,,,,,,,,,,,
 "48628006","product",,,,,,,,,,,,,,,,,
 "88239246","product",,,,,,,,,,,,,,,,,
 "13557068","product",,,,,,,,,,,,,,,,,
 "89259627","product",,,,,,,,,,,,,,,,,
 "85363260","product",,,,,,,,,,,,,,,,,
 "47086212","product",,,,,,,,,,,,,,,,,
 "53290498","product",,,,,,,,,,,,,,,,,
 "47567488","product",,,,,,,,,,,,,,,,,
 "89160771","product",,,,,,,,,,,,,,,,,
 "50872223","product",,,,,,,,,,,,,,,,,
 "14992448","product",,,,,,,,,,,,,,,,,
 "14898473","product",,,,,,,,,,,,,,,,,
 "90306443","product",,,,,,,,,,,,,,,,,
 "47566629","product",,,,,,,,,,,,,,,,,
 "88250423","product",,,,,,,,,,,,,,,,,
 "53349463","product",,,,,,,,,,,,,,,,,
 "89282262","product",,,,,,,,,,,,,,,,,
 "13728566","product",,,,,,,,,,,,,,,,,
 "90306486","product",,,,,,,,,,,,,,,,,
 "52725392","product",,,,,,,,,,,,,,,,,
 "47089491","product",,,,,,,,,,,,,,,,,
 "90006660","product",,,,,,,,,,,,,,,,,
 "87957502","product",,,,,,,,,,,,,,,,,
 "14933630","product",,,,,,,,,,,,,,,,,
 "53731889","product",,,,,,,,,,,,,,,,,
 "88914737","product",,,,,,,,,,,,,,,,,
 "88449893","product",,,,,,,,,,,,,,,,,
 "85896625","product",,,,,,,,,,,,,,,,,
 "47086666","product",,,,,,,,,,,,,,,,,
 "89242474","product",,,,,,,,,,,,,,,,,
 "87957503","product",,,,,,,,,,,,,,,,,
 "47085489","product",,,,,,,,,,,,,,,,,
 "89182728","product",,,,,,,,,,,,,,,,,
 "79343454","product",,,,,,,,,,,,,,,,,
 "50521870","product",,,,,,,,,,,,,,,,,
 "88392186","product",,,,,,,,,,,,,,,,,
 "47089144","product",,,,,,,,,,,,,,,,,
 "90006673","product",,,,,,,,,,,,,,,,,
 "15118452","product",,,,,,,,,,,,,,,,,
 "89101143","product",,,,,,,,,,,,,,,,,
 "48628369","product",,,,,,,,,,,,,,,,,
 "85814004","product",,,,,,,,,,,,,,,,,
 "85814018","product",,,,,,,,,,,,,,,,,
 "82721645","product",,,,,,,,,,,,,,,,,
 "53440420","product",,,,,,,,,,,,,,,,,
 "47089146","product",,,,,,,,,,,,,,,,,
 "87166235","product",,,,,,,,,,,,,,,,,
 "15028402","product",,,,,,,,,,,,,,,,,
 "15028483","product",,,,,,,,,,,,,,,,,
 "15028400","product",,,,,,,,,,,,,,,,,
 "14993269","product",,,,,,,,,,,,,,,,,
 "15028401","product",,,,,,,,,,,,,,,,,
 "88715349","product",,,,,,,,,,,,,,,,,
 "82721650","product",,,,,,,,,,,,,,,,,
 "87166639","product",,,,,,,,,,,,,,,,,
 "47095687","product",,,,,,,,,,,,,,,,,
 "89282100","product",,,,,,,,,,,,,,,,,
 "90006648","product",,,,,,,,,,,,,,,,,
 "15028485","product",,,,,,,,,,,,,,,,,
 "47088767","product",,,,,,,,,,,,,,,,,
 "87957504","product",,,,,,,,,,,,,,,,,
 "87183959","product",,,,,,,,,,,,,,,,,
 "16222825","product",,,,,,,,,,,,,,,,,
 "15028482","product",,,,,,,,,,,,,,,,,
 "14917452","product",,,,,,,,,,,,,,,,,
 "16600402","product",,,,,,,,,,,,,,,,,
 "13348314","product",,,,,,,,,,,,,,,,,
 "85897017","product",,,,,,,,,,,,,,,,,
 "47086469","product",,,,,,,,,,,,,,,,,
 "47086079","product",,,,,,,,,,,,,,,,,
 "47086166","product",,,,,,,,,,,,,,,,,
 "88940225","product",,,,,,,,,,,,,,,,,
 "15006468","product",,,,,,,,,,,,,,,,,
 "47086067","product",,,,,,,,,,,,,,,,,
 "88111142","product",,,,,,,,,,,,,,,,,
 "47750183","product",,,,,,,,,,,,,,,,,
 "47089145","product",,,,,,,,,,,,,,,,,
 "87925255","product",,,,,,,,,,,,,,,,,
 "87925002","product",,,,,,,,,,,,,,,,,
 "87445593","product",,,,,,,,,,,,,,,,,
 "87956661","product",,,,,,,,,,,,,,,,,
 "88392183","product",,,,,,,,,,,,,,,,,
 "14723313","product",,,,,,,,,,,,,,,,,
 "86720644","product",,,,,,,,,,,,,,,,,
 "14465350","product",,,,,,,,,,,,,,,,,
 "47088108","product",,,,,,,,,,,,,,,,,
 "79383128","product",,,,,,,,,,,,,,,,,
 "86671017","product",,,,,,,,,,,,,,,,,
 "16360832","product",,,,,,,,,,,,,,,,,
 "89282112","product",,,,,,,,,,,,,,,,,
 "47086270","product",,,,,,,,,,,,,,,,,
 "79750383","product",,,,,,,,,,,,,,,,,
 "87872486","product",,,,,,,,,,,,,,,,,
 "88858501","product",,,,,,,,,,,,,,,,,
 "13327282","product",,,,,,,,,,,,,,,,,
 "87166390","product",,,,,,,,,,,,,,,,,
 "52764734","product",,,,,,,,,,,,,,,,,
 "89282287","product",,,,,,,,,,,,,,,,,
 "47086364","product",,,,,,,,,,,,,,,,,
 "13319585","product",,,,,,,,,,,,,,,,,
 "79555480","product",,,,,,,,,,,,,,,,,
 "81815228","product",,,,,,,,,,,,,,,,,
 "14770368","product",,,,,,,,,,,,,,,,,
 "88940227","product",,,,,,,,,,,,,,,,,
 "89825309","product",,,,,,,,,,,,,,,,,
 "13335438","product",,,,,,,,,,,,,,,,,
 "47085488","product",,,,,,,,,,,,,,,,,
 "53016799","product",,,,,,,,,,,,,,,,,
 "52725436","product",,,,,,,,,,,,,,,,,
 "78100614","product",,,,,,,,,,,,,,,,,
 "84673202","product",,,,,,,,,,,,,,,,,
 "47086510","product",,,,,,,,,,,,,,,,,
 "89825301","product",,,,,,,,,,,,,,,,,
 "47086676","product",,,,,,,,,,,,,,,,,
 "47086210","product",,,,,,,,,,,,,,,,,
 "83807836","product",,,,,,,,,,,,,,,,,
 "49088966","product",,,,,,,,,,,,,,,,,
 "53711587","product",,,,,,,,,,,,,,,,,
 "82325145","product",,,,,,,,,,,,,,,,,
 "86671016","product",,,,,,,,,,,,,,,,,
 "87852232","product",,,,,,,,,,,,,,,,,
 "47085528","product",,,,,,,,,,,,,,,,,
 "15118240","product",,,,,,,,,,,,,,,,,
 "47086459","product",,,,,,,,,,,,,,,,,
 "47086411","product",,,,,,,,,,,,,,,,,
 "82325303","product",,,,,,,,,,,,,,,,,
 "86890210","product",,,,,,,,,,,,,,,,,
 "47086629","product",,,,,,,,,,,,,,,,,
 "89282230","product",,,,,,,,,,,,,,,,,
 "90006686","product",,,,,,,,,,,,,,,,,
 "77645461","product",,,,,,,,,,,,,,,,,
 "47086508","product",,,,,,,,,,,,,,,,,
 "83446107","product",,,,,,,,,,,,,,,,,
 "47085487","product",,,,,,,,,,,,,,,,,
 "84967840","product",,,,,,,,,,,,,,,,,
 "89281980","product",,,,,,,,,,,,,,,,,
 "89282046","product",,,,,,,,,,,,,,,,,
 "78645856","product",,,,,,,,,,,,,,,,,
 "80432443","product",,,,,,,,,,,,,,,,,
 "52758788","product",,,,,,,,,,,,,,,,,
 "54610380","product",,,,,,,,,,,,,,,,,
 "86015097","product",,,,,,,,,,,,,,,,,
 "89282038","product",,,,,,,,,,,,,,,,,
 "82283864","product",,,,,,,,,,,,,,,,,
 "89825316","product",,,,,,,,,,,,,,,,,
 "79382702","product",,,,,,,,,,,,,,,,,
 "78297216","product",,,,,,,,,,,,,,,,,
 "52727584","product",,,,,,,,,,,,,,,,,
 "87886245","product",,,,,,,,,,,,,,,,,
 "89282311","product",,,,,,,,,,,,,,,,,
 "89282136","product",,,,,,,,,,,,,,,,,
 "89282052","product",,,,,,,,,,,,,,,,,
 "89282245","product",,,,,,,,,,,,,,,,,
 "87580747","product",,,,,,,,,,,,,,,,,
 "89282107","product",,,,,,,,,,,,,,,,,
 "89282337","product",,,,,,,,,,,,,,,,,
 "89282271","product",,,,,,,,,,,,,,,,,
 "86015098","product",,,,,,,,,,,,,,,,,
 "14929684","product",,,,,,,,,,,,,,,,,
 "89282238","product",,,,,,,,,,,,,,,,,
 "89282259","product",,,,,,,,,,,,,,,,,
 "89282141","product",,,,,,,,,,,,,,,,,
 "89168154","product",,,,,,,,,,,,,,,,,
 "79750381","product",,,,,,,,,,,,,,,,,
 "84631487","product",,,,,,,,,,,,,,,,,
 "53980121","product",,,,,,,,,,,,,,,,,
 "90006620","product",,,,,,,,,,,,,,,,,
 "82325375","product",,,,,,,,,,,,,,,,,
 "82325379","product",,,,,,,,,,,,,,,,,
 "90006708","product",,,,,,,,,,,,,,,,,
 "87845616","product",,,,,,,,,,,,,,,,,
 "78297144","product",,,,,,,,,,,,,,,,,
 "88676611","product",,,,,,,,,,,,,,,,,
 "79750382","product",,,,,,,,,,,,,,,,,
 "79750386","product",,,,,,,,,,,,,,,,,
 "79750385","product",,,,,,,,,,,,,,,,,
 "47086582","product",,,,,,,,,,,,,,,,,
 "47086696","product",,,,,,,,,,,,,,,,,
 "86399756","product",,,,,,,,,,,,,,,,,
 "47075467","product",,,,,,,,,,,,,,,,,
 "47086580","product",,,,,,,,,,,,,,,,,
 "90006668","product",,,,,,,,,,,,,,,,,
 "86399755","product",,,,,,,,,,,,,,,,,
 "47075384","product",,,,,,,,,,,,,,,,,
 "47086558","product",,,,,,,,,,,,,,,,,
 "47075038","product",,,,,,,,,,,,,,,,,
 "87689802","product",,,,,,,,,,,,,,,,,
 "82319232","product",,,,,,,,,,,,,,,,,
 "49088965","product",,,,,,,,,,,,,,,,,
 "51692642","product",,,,,,,,,,,,,,,,,
 "84967594","product",,,,,,,,,,,,,,,,,
 "82282872","product",,,,,,,,,,,,,,,,,
 "52758735","product",,,,,,,,,,,,,,,,,
 "90006669","product",,,,,,,,,,,,,,,,,
 "53502702","product",,,,,,,,,,,,,,,,,
 "89282153","product",,,,,,,,,,,,,,,,,
 "90006712","product",,,,,,,,,,,,,,,,,
 "14983874","product",,,,,,,,,,,,,,,,,
 "87184992","product",,,,,,,,,,,,,,,,,
 "47089635","product",,,,,,,,,,,,,,,,,
 "82283845","product",,,,,,,,,,,,,,,,,
 "53475551","product",,,,,,,,,,,,,,,,,
 "14899726","product",,,,,,,,,,,,,,,,,
 "88677539","product",,,,,,,,,,,,,,,,,
 "89231122","product",,,,,,,,,,,,,,,,,
 "47075078","product",,,,,,,,,,,,,,,,,
 "88677540","product",,,,,,,,,,,,,,,,,
 "89231120","product",,,,,,,,,,,,,,,,,
 "47976597","product",,,,,,,,,,,,,,,,,
 "87836158","product",,,,,,,,,,,,,,,,,
 "78297226","product",,,,,,,,,,,,,,,,,
 "78297374","product",,,,,,,,,,,,,,,,,
 "47086417","product",,,,,,,,,,,,,,,,,
 "53671559","product",,,,,,,,,,,,,,,,,
 "89231121","product",,,,,,,,,,,,,,,,,
 "47086627","product",,,,,,,,,,,,,,,,,
 "47086688","product",,,,,,,,,,,,,,,,,
 "50556918","product",,,,,,,,,,,,,,,,,
 "82325353","product",,,,,,,,,,,,,,,,,
 "15118515","product",,,,,,,,,,,,,,,,,
 "47510446","product",,,,,,,,,,,,,,,,,
 "89282161","product",,,,,,,,,,,,,,,,,
 "84636784","product",,,,,,,,,,,,,,,,,
 "53440411","product",,,,,,,,,,,,,,,,,
 "47075307","product",,,,,,,,,,,,,,,,,
 "89282408","product",,,,,,,,,,,,,,,,,
 "47509798","product",,,,,,,,,,,,,,,,,
 "47510423","product",,,,,,,,,,,,,,,,,
 "89282394","product",,,,,,,,,,,,,,,,,
 "90006717","product",,,,,,,,,,,,,,,,,
 "84664672","product",,,,,,,,,,,,,,,,,
 "87741900","product",,,,,,,,,,,,,,,,,
 "81398073","product",,,,,,,,,,,,,,,,,
 "88724719","product",,,,,,,,,,,,,,,,,
 "90190918","product",,,,,,,,,,,,,,,,,
 "89282318","product",,,,,,,,,,,,,,,,,
 "89281986","product",,,,,,,,,,,,,,,,,
 "87686421","product",,,,,,,,,,,,,,,,,
 "47968472","product",,,,,,,,,,,,,,,,,
 "90190847","product",,,,,,,,,,,,,,,,,
 "89282007","product",,,,,,,,,,,,,,,,,
 "89282373","product",,,,,,,,,,,,,,,,,
 "81886419","product",,,,,,,,,,,,,,,,,
 "89825306","product",,,,,,,,,,,,,,,,,
 "89282155","product",,,,,,,,,,,,,,,,,
 "90006645","product",,,,,,,,,,,,,,,,,
 "89825307","product",,,,,,,,,,,,,,,,,
 "90006637","product",,,,,,,,,,,,,,,,,
 "89282385","product",,,,,,,,,,,,,,,,,
 "89282368","product",,,,,,,,,,,,,,,,,
 "89282134","product",,,,,,,,,,,,,,,,,
 "89825314","product",,,,,,,,,,,,,,,,,
 "89282168","product",,,,,,,,,,,,,,,,,
 "89825298","product",,,,,,,,,,,,,,,,,
 "89282103","product",,,,,,,,,,,,,,,,,
 "89282371","product",,,,,,,,,,,,,,,,,
 "88881286","product",,,,,,,,,,,,,,,,,
 "89282075","product",,,,,,,,,,,,,,,,,
 "89282260","product",,,,,,,,,,,,,,,,,
 "80432434","product",,,,,,,,,,,,,,,,,
 "86832626","product",,,,,,,,,,,,,,,,,
 "89282404","product",,,,,,,,,,,,,,,,,
 "84638218","product",,,,,,,,,,,,,,,,,
 "88881247","product",,,,,,,,,,,,,,,,,
 "81281049","product",,,,,,,,,,,,,,,,,
 "84665452","product",,,,,,,,,,,,,,,,,
 "90006646","product",,,,,,,,,,,,,,,,,
 "89282006","product",,,,,,,,,,,,,,,,,
 "89282412","product",,,,,,,,,,,,,,,,,
 "89825302","product",,,,,,,,,,,,,,,,,
 "90006636","product",,,,,,,,,,,,,,,,,
 "89825274","product",,,,,,,,,,,,,,,,,
 "89282026","product",,,,,,,,,,,,,,,,,
 "87470979","product",,,,,,,,,,,,,,,,,
 "81410340","product",,,,,,,,,,,,,,,,,
 "81830032","product",,,,,,,,,,,,,,,,,
 "53008511","product",,,,,,,,,,,,,,,,,
 "79761329","product",,,,,,,,,,,,,,,,,
 "90006699","product",,,,,,,,,,,,,,,,,
 "90006763","product",,,,,,,,,,,,,,,,,
 "89282079","product",,,,,,,,,,,,,,,,,
 "89282375","product",,,,,,,,,,,,,,,,,
 "89282235","product",,,,,,,,,,,,,,,,,
 "54603838","product",,,,,,,,,,,,,,,,,
 "79761328","product",,,,,,,,,,,,,,,,,
 "78717540","product",,,,,,,,,,,,,,,,,
 "82634683","product",,,,,,,,,,,,,,,,,
 "90006703","product",,,,,,,,,,,,,,,,,
 "90006693","product",,,,,,,,,,,,,,,,,
 "90006698","product",,,,,,,,,,,,,,,,,
 "90006705","product",,,,,,,,,,,,,,,,,
 "90006679","product",,,,,,,,,,,,,,,,,
 "52150891","product",,,,,,,,,,,,,,,,,
 "90006641","product",,,,,,,,,,,,,,,,,
 "90006639","product",,,,,,,,,,,,,,,,,
 "90006754","product",,,,,,,,,,,,,,,,,
 "53334720","product",,,,,,,,,,,,,,,,,
 "90006626","product",,,,,,,,,,,,,,,,,
 "90006670","product",,,,,,,,,,,,,,,,,
 "52191905","product",,,,,,,,,,,,,,,,,
 "90006704","product",,,,,,,,,,,,,,,,,
 "90006658","product",,,,,,,,,,,,,,,,,
 "90006676","product",,,,,,,,,,,,,,,,,
 "90006746","product",,,,,,,,,,,,,,,,,
 "90006695","product",,,,,,,,,,,,,,,,,
 "90006661","product",,,,,,,,,,,,,,,,,
 "90006721","product",,,,,,,,,,,,,,,,,
 "90006644","product",,,,,,,,,,,,,,,,,
 "90006709","product",,,,,,,,,,,,,,,,,
 "90006759","product",,,,,,,,,,,,,,,,,
 "90006623","product",,,,,,,,,,,,,,,,,
 "53104100","product",,,,,,,,,,,,,,,,,
 "90006630","product",,,,,,,,,,,,,,,,,
 "90006666","product",,,,,,,,,,,,,,,,,
 "90006653","product",,,,,,,,,,,,,,,,,
 "52259053","product",,,,,,,,,,,,,,,,,
 "87886555","product",,,,,,,,,,,,,,,,,
 "87886562","product",,,,,,,,,,,,,,,,,
 "50557405","product",,,,,,,,,,,,,,,,,
 "88083166","product",,,,,,,,,,,,,,,,,
 "90006701","product",,,,,,,,,,,,,,,,,
 "88083167","product",,,,,,,,,,,,,,,,,
 "88083168","product",,,,,,,,,,,,,,,,,
 "88083165","product",,,,,,,,,,,,,,,,,
 "90006677","product",,,,,,,,,,,,,,,,,
 "90006638","product",,,,,,,,,,,,,,,,,
 "90006690","product",,,,,,,,,,,,,,,,,
 "86204500","product",,,,,,,,,,,,,,,,,
 "88249335","product",,,,,,,,,,,,,,,,,
 "90006728","product",,,,,,,,,,,,,,,,,
 "90006675","product",,,,,,,,,,,,,,,,,
 "90006678","product",,,,,,,,,,,,,,,,,
 "50277061","product",,,,,,,,,,,,,,,,,
 "15835719","product",,,,,,,,,,,,,,,,,
 "90006640","product",,,,,,,,,,,,,,,,,
 "90006627","product",,,,,,,,,,,,,,,,,
 "90006651","product",,,,,,,,,,,,,,,,,
 "90006643","product",,,,,,,,,,,,,,,,,
 "90006655","product",,,,,,,,,,,,,,,,,
 "54640782","product",,,,,,,,,,,,,,,,,
 "90006764","product",,,,,,,,,,,,,,,,,
 "90006738","product",,,,,,,,,,,,,,,,,
 "90006656","product",,,,,,,,,,,,,,,,,
 "79361461","product",,,,,,,,,,,,,,,,,
 "90006744","product",,,,,,,,,,,,,,,,,
 "90006716","product",,,,,,,,,,,,,,,,,
 "90006689","product",,,,,,,,,,,,,,,,,
 "90006711","product",,,,,,,,,,,,,,,,,
 "90006691","product",,,,,,,,,,,,,,,,,
 "89969225","product",,,,,,,,,,,,,,,,,
 "90006649","product",,,,,,,,,,,,,,,,,
 "90006702","product",,,,,,,,,,,,,,,,,
 "90006665","product",,,,,,,,,,,,,,,,,
 "88170012","product",,,,,,,,,,,,,,,,,
 "90006629","product",,,,,,,,,,,,,,,,,
 "90006730","product",,,,,,,,,,,,,,,,,
 "86204377","product",,,,,,,,,,,,,,,,,
 "14515509","product",,,,,,,,,,,,,,,,,
 "15066971","product",,,,,,,,,,,,,,,,,
 "90006692","product",,,,,,,,,,,,,,,,,
 "90006760","product",,,,,,,,,,,,,,,,,
 "90024568","product",,,,,,,,,,,,,,,,,
 "90006710","product",,,,,,,,,,,,,,,,,
 "90006724","product",,,,,,,,,,,,,,,,,
 "87814429","product",,,,,,,,,,,,,,,,,
 "90006683","product",,,,,,,,,,,,,,,,,
 "88703276","product",,,,,,,,,,,,,,,,,
 "90006752","product",,,,,,,,,,,,,,,,,
 "90006739","product",,,,,,,,,,,,,,,,,
 "90024559","product",,,,,,,,,,,,,,,,,
 "90024551","product",,,,,,,,,,,,,,,,,
 "88170018","product",,,,,,,,,,,,,,,,,
 "90006761","product",,,,,,,,,,,,,,,,,
 "90006741","product",,,,,,,,,,,,,,,,,
 "17079641","product",,,,,,,,,,,,,,,,,
 "13209330","product",,,,,,,,,,,,,,,,,
 "53376344","product",,,,,,,,,,,,,,,,,
 "90006650","product",,,,,,,,,,,,,,,,,
 "85452270","product",,,,,,,,,,,,,,,,,
 "90006680","product",,,,,,,,,,,,,,,,,
 "13209097","product",,,,,,,,,,,,,,,,,
 "88381400","product",,,,,,,,,,,,,,,,,
 "87815133","product",,,,,,,,,,,,,,,,,
 "52312227","product",,,,,,,,,,,,,,,,,
 "76544400","product",,,,,,,,,,,,,,,,,
 "85452269","product",,,,,,,,,,,,,,,,,
 "86205134","product",,,,,,,,,,,,,,,,,
 "13373752","product",,,,,,,,,,,,,,,,,
 "90024552","product",,,,,,,,,,,,,,,,,
 "90006723","product",,,,,,,,,,,,,,,,,
 "90024580","product",,,,,,,,,,,,,,,,,
 "77381908","product",,,,,,,,,,,,,,,,,
 "88857777","product",,,,,,,,,,,,,,,,,
 "90024540","product",,,,,,,,,,,,,,,,,
 "15118406","product",,,,,,,,,,,,,,,,,
 "90006682","product",,,,,,,,,,,,,,,,,
 "47961309","product",,,,,,,,,,,,,,,,,
 "90006684","product",,,,,,,,,,,,,,,,,
 "52182760","product",,,,,,,,,,,,,,,,,
 "47086427","product",,,,,,,,,,,,,,,,,
 "87801927","product",,,,,,,,,,,,,,,,,
 "80504368","product",,,,,,,,,,,,,,,,,
 "82829994","product",,,,,,,,,,,,,,,,,
 "47075102","product",,,,,,,,,,,,,,,,,
 "90006755","product",,,,,,,,,,,,,,,,,
 "90006719","product",,,,,,,,,,,,,,,,,
 "89921063","product",,,,,,,,,,,,,,,,,
 "47992628","product",,,,,,,,,,,,,,,,,
 "81826800","product",,,,,,,,,,,,,,,,,
 "90006700","product",,,,,,,,,,,,,,,,,
 "90006659","product",,,,,,,,,,,,,,,,,
 "53157931","product",,,,,,,,,,,,,,,,,
 "47075829","product",,,,,,,,,,,,,,,,,
 "89921056","product",,,,,,,,,,,,,,,,,
 "89921057","product",,,,,,,,,,,,,,,,,
 "89921058","product",,,,,,,,,,,,,,,,,
 "89921059","product",,,,,,,,,,,,,,,,,
 "89921051","product",,,,,,,,,,,,,,,,,
 "90006632","product",,,,,,,,,,,,,,,,,
 "90024572","product",,,,,,,,,,,,,,,,,
 "54084991","product",,,,,,,,,,,,,,,,,
 "90006725","product",,,,,,,,,,,,,,,,,
 "90006737","product",,,,,,,,,,,,,,,,,
 "90006732","product",,,,,,,,,,,,,,,,,
 "54197515","product",,,,,,,,,,,,,,,,,
 "90006762","product",,,,,,,,,,,,,,,,,
 "90006697","product",,,,,,,,,,,,,,,,,
 "90006771","product",,,,,,,,,,,,,,,,,
 "90006624","product",,,,,,,,,,,,,,,,,
 "90006674","product",,,,,,,,,,,,,,,,,
 "18758136","product",,,,,,,,,,,,,,,,,
 "54612628","product",,,,,,,,,,,,,,,,,
 "88720955","product",,,,,,,,,,,,,,,,,
 "90006772","product",,,,,,,,,,,,,,,,,
 "54612625","product",,,,,,,,,,,,,,,,,
 "48626247","product",,,,,,,,,,,,,,,,,
 "90006664","product",,,,,,,,,,,,,,,,,
 "90006742","product",,,,,,,,,,,,,,,,,
 "90006663","product",,,,,,,,,,,,,,,,,
 "90006753","product",,,,,,,,,,,,,,,,,
 "90006662","product",,,,,,,,,,,,,,,,,
 "79566902","product",,,,,,,,,,,,,,,,,
 "90006694","product",,,,,,,,,,,,,,,,,
 "90006740","product",,,,,,,,,,,,,,,,,
 "54115567","product",,,,,,,,,,,,,,,,,
 "90006748","product",,,,,,,,,,,,,,,,,
 "90006671","product",,,,,,,,,,,,,,,,,
 "90006706","product",,,,,,,,,,,,,,,,,
